Asset,TimeFrame,Time,Open,High,Low,Close,Year,Quarter,Month,Week
USDJPY,W1,1989-09-09 21:00,147.300,149.000,144.100,146.550,1989,3,9,36
USDJPY,W1,1989-09-16 21:00,146.600,147.000,144.700,146.100,1989,3,9,37
USDJPY,W1,1989-09-23 21:00,145.600,145.600,138.900,139.150,1989,3,9,38
USDJPY,W1,1989-09-30 21:00,139.000,143.650,138.600,142.500,1989,3,9,39
USDJPY,W1,1989-10-07 21:00,142.450,145.150,141.500,141.550,1989,4,10,40
USDJPY,W1,1989-10-14 21:00,141.100,142.850,139.200,142.550,1989,4,10,41
USDJPY,W1,1989-10-21 21:00,142.500,143.150,141.200,141.650,1989,4,10,42
USDJPY,W1,1989-10-28 21:00,141.700,144.200,141.500,143.350,1989,4,10,43
USDJPY,W1,1989-11-04 21:00,143.400,144.100,142.000,143.450,1989,4,11,44
USDJPY,W1,1989-11-11 21:00,143.450,144.800,142.900,144.350,1989,4,11,45
USDJPY,W1,1989-11-18 21:00,144.250,144.900,143.050,143.650,1989,4,11,46
USDJPY,W1,1989-11-25 21:00,143.500,143.950,142.350,143.550,1989,4,11,47
USDJPY,W1,1989-12-02 21:00,143.400,144.450,143.250,144.250,1989,4,12,48
USDJPY,W1,1989-12-09 21:00,144.250,144.800,143.400,144.100,1989,4,12,49
USDJPY,W1,1989-12-16 21:00,144.000,144.400,142.350,142.350,1989,4,12,50
USDJPY,W1,1989-12-23 21:00,142.350,144.150,141.800,143.950,1989,4,12,51
USDJPY,W1,1989-12-30 21:00,143.890,146.900,142.900,144.550,1989,4,12,52
USDJPY,W1,1990-01-06 21:00,144.550,145.900,143.900,145.850,1990,1,1,1
USDJPY,W1,1990-01-13 21:00,145.850,146.750,145.150,146.000,1990,1,1,2
USDJPY,W1,1990-01-20 21:00,146.100,146.750,142.800,142.850,1990,1,1,3
USDJPY,W1,1990-01-27 21:00,143.000,146.200,142.600,145.650,1990,1,1,4
USDJPY,W1,1990-02-03 21:00,145.600,145.750,144.400,144.750,1990,1,2,5
USDJPY,W1,1990-02-10 21:00,144.800,145.250,143.900,144.000,1990,1,2,6
USDJPY,W1,1990-02-17 21:00,143.650,147.400,143.450,147.150,1990,1,2,7
USDJPY,W1,1990-02-24 21:00,147.200,150.500,147.150,150.350,1990,1,2,8
USDJPY,W1,1990-03-03 21:00,150.450,151.550,148.550,151.300,1990,1,3,9
USDJPY,W1,1990-03-10 21:00,151.400,153.350,151.350,152.700,1990,1,3,10
USDJPY,W1,1990-03-17 21:00,152.700,155.500,152.300,154.300,1990,1,3,11
USDJPY,W1,1990-03-24 21:00,154.750,159.350,154.750,158.600,1990,1,3,12
USDJPY,W1,1990-03-31 21:00,158.750,160.400,156.600,157.800,1990,1,3,13
USDJPY,W1,1990-04-07 21:00,158.300,159.700,155.600,158.750,1990,2,4,14
USDJPY,W1,1990-04-14 21:00,158.900,160.250,156.200,157.550,1990,2,4,15
USDJPY,W1,1990-04-21 21:00,157.600,159.550,156.950,159.300,1990,2,4,16
USDJPY,W1,1990-04-28 21:00,159.300,159.550,157.550,158.300,1990,2,4,17
USDJPY,W1,1990-05-05 21:00,158.000,158.450,152.650,152.800,1990,2,5,18
USDJPY,W1,1990-05-12 21:00,152.750,153.900,150.100,153.100,1990,2,5,19
USDJPY,W1,1990-05-19 21:00,153.100,153.800,149.250,149.350,1990,2,5,20
USDJPY,W1,1990-05-26 21:00,149.350,152.700,148.900,151.950,1990,2,5,21
USDJPY,W1,1990-06-02 21:00,152.100,153.550,151.950,153.500,1990,2,6,22
USDJPY,W1,1990-06-09 21:00,153.600,155.150,153.350,154.000,1990,2,6,23
USDJPY,W1,1990-06-16 21:00,154.000,155.150,153.450,154.800,1990,2,6,24
USDJPY,W1,1990-06-23 21:00,154.900,155.800,151.700,152.200,1990,2,6,25
USDJPY,W1,1990-06-30 21:00,152.200,152.250,149.150,151.750,1990,2,6,26
USDJPY,W1,1990-07-07 21:00,151.850,151.950,146.750,148.200,1990,3,7,27
USDJPY,W1,1990-07-14 21:00,148.150,149.250,147.000,148.800,1990,3,7,28
USDJPY,W1,1990-07-21 21:00,148.750,151.100,147.950,148.800,1990,3,7,29
USDJPY,W1,1990-07-28 21:00,148.850,151.650,145.600,149.350,1990,3,7,30
USDJPY,W1,1990-08-04 21:00,150.200,151.250,149.150,150.500,1990,3,8,31
USDJPY,W1,1990-08-11 21:00,150.400,150.750,146.800,147.750,1990,3,8,32
USDJPY,W1,1990-08-18 21:00,147.650,147.950,145.350,146.550,1990,3,8,33
USDJPY,W1,1990-08-25 21:00,146.650,146.650,142.800,143.850,1990,3,8,34
USDJPY,W1,1990-09-01 21:00,143.800,144.250,139.950,140.150,1990,3,9,35
USDJPY,W1,1990-09-08 21:00,140.200,140.650,135.800,136.750,1990,3,9,36
USDJPY,W1,1990-09-15 21:00,136.750,138.900,135.950,136.700,1990,3,9,37
USDJPY,W1,1990-09-22 21:00,136.600,138.650,135.250,138.550,1990,3,9,38
USDJPY,W1,1990-09-29 21:00,138.500,138.500,132.050,132.150,1990,3,9,39
USDJPY,W1,1990-10-06 21:00,131.900,132.200,128.550,129.150,1990,4,10,40
USDJPY,W1,1990-10-13 21:00,129.150,129.200,123.750,126.000,1990,4,10,41
USDJPY,W1,1990-10-20 21:00,125.900,129.200,125.200,128.250,1990,4,10,42
USDJPY,W1,1990-10-27 21:00,128.100,131.400,127.250,127.800,1990,4,10,43
USDJPY,W1,1990-11-03 21:00,127.600,131.000,126.350,129.850,1990,4,11,44
USDJPY,W1,1990-11-10 21:00,129.700,130.150,127.950,129.450,1990,4,11,45
USDJPY,W1,1990-11-17 21:00,129.250,129.300,126.700,127.150,1990,4,11,46
USDJPY,W1,1990-11-24 21:00,127.150,134.650,127.100,132.550,1990,4,11,47
USDJPY,W1,1990-12-01 21:00,132.400,134.850,130.550,130.800,1990,4,12,48
USDJPY,W1,1990-12-08 21:00,130.700,133.350,130.100,133.100,1990,4,12,49
USDJPY,W1,1990-12-15 21:00,133.250,136.600,132.350,135.400,1990,4,12,50
USDJPY,W1,1990-12-22 21:00,135.700,137.100,134.800,134.900,1990,4,12,51
USDJPY,W1,1990-12-29 21:00,134.850,136.250,132.590,134.840,1990,4,12,52
USDJPY,W1,1991-01-05 21:00,135.900,137.400,133.790,133.990,1991,1,1,1
USDJPY,W1,1991-01-12 21:00,134.910,137.890,132.100,132.590,1991,1,1,2
USDJPY,W1,1991-01-19 21:00,131.890,133.150,131.020,132.590,1991,1,1,3
USDJPY,W1,1991-01-26 21:00,132.690,132.710,130.800,131.590,1991,1,1,4
USDJPY,W1,1991-02-02 21:00,131.110,131.640,127.690,127.890,1991,1,2,5
USDJPY,W1,1991-02-09 21:00,127.740,130.540,127.290,130.540,1991,1,2,6
USDJPY,W1,1991-02-16 21:00,130.290,132.390,129.800,132.290,1991,1,2,7
USDJPY,W1,1991-02-23 21:00,132.500,134.640,131.850,134.640,1991,1,2,8
USDJPY,W1,1991-03-02 21:00,134.770,136.850,134.550,136.850,1991,1,3,9
USDJPY,W1,1991-03-09 21:00,137.190,138.600,135.150,137.850,1991,1,3,10
USDJPY,W1,1991-03-16 21:00,138.100,139.600,136.550,137.550,1991,1,3,11
USDJPY,W1,1991-03-23 21:00,137.780,141.550,137.650,140.650,1991,1,3,12
USDJPY,W1,1991-03-30 21:00,140.640,140.900,135.500,136.700,1991,1,3,13
USDJPY,W1,1991-04-06 21:00,137.000,138.250,134.620,136.350,1991,2,4,14
USDJPY,W1,1991-04-13 21:00,136.140,138.580,134.030,138.400,1991,2,4,15
USDJPY,W1,1991-04-20 21:00,138.600,139.450,137.170,138.350,1991,2,4,16
USDJPY,W1,1991-04-27 21:00,138.600,139.100,136.090,138.900,1991,2,4,17
USDJPY,W1,1991-05-04 21:00,137.850,139.350,137.740,138.690,1991,2,5,18
USDJPY,W1,1991-05-11 21:00,139.250,139.640,136.870,138.500,1991,2,5,19
USDJPY,W1,1991-05-18 21:00,138.460,138.830,137.190,138.400,1991,2,5,20
USDJPY,W1,1991-05-25 21:00,138.310,138.440,137.150,138.400,1991,2,5,21
USDJPY,W1,1991-06-01 21:00,138.500,140.440,138.270,140.390,1991,2,6,22
USDJPY,W1,1991-06-08 21:00,140.350,142.100,140.350,140.740,1991,2,6,23
USDJPY,W1,1991-06-15 21:00,140.800,141.540,138.040,138.940,1991,2,6,24
USDJPY,W1,1991-06-22 21:00,139.700,139.780,137.450,137.490,1991,2,6,25
USDJPY,W1,1991-06-29 21:00,138.560,139.720,137.600,138.290,1991,2,6,26
USDJPY,W1,1991-07-06 21:00,138.270,139.000,136.090,136.550,1991,3,7,27
USDJPY,W1,1991-07-13 21:00,136.640,137.740,136.350,136.400,1991,3,7,28
USDJPY,W1,1991-07-20 21:00,136.570,139.000,136.140,137.600,1991,3,7,29
USDJPY,W1,1991-07-27 21:00,138.040,138.350,136.610,137.240,1991,3,7,30
USDJPY,W1,1991-08-03 21:00,137.300,137.430,135.350,136.640,1991,3,8,31
USDJPY,W1,1991-08-10 21:00,136.420,137.550,136.090,137.340,1991,3,8,32
USDJPY,W1,1991-08-17 21:00,137.300,139.390,136.400,136.940,1991,3,8,33
USDJPY,W1,1991-08-24 21:00,136.940,137.950,136.290,137.950,1991,3,8,34
USDJPY,W1,1991-08-31 21:00,136.890,136.890,135.110,135.640,1991,3,8,35
USDJPY,W1,1991-09-07 21:00,135.740,135.740,133.600,134.150,1991,3,9,36
USDJPY,W1,1991-09-14 21:00,134.100,134.910,133.540,134.240,1991,3,9,37
USDJPY,W1,1991-09-21 21:00,134.190,134.190,132.550,133.190,1991,3,9,38
USDJPY,W1,1991-09-28 21:00,132.870,133.540,129.390,129.750,1991,3,9,39
USDJPY,W1,1991-10-05 21:00,129.290,130.870,129.190,129.600,1991,4,10,40
USDJPY,W1,1991-10-12 21:00,128.940,130.370,128.700,129.950,1991,4,10,41
USDJPY,W1,1991-10-19 21:00,129.850,131.780,129.580,131.590,1991,4,10,42
USDJPY,W1,1991-10-26 21:00,131.440,132.550,129.750,129.800,1991,4,10,43
USDJPY,W1,1991-11-02 21:00,129.710,130.460,128.840,130.340,1991,4,11,44
USDJPY,W1,1991-11-09 21:00,130.800,130.800,129.290,129.290,1991,4,11,45
USDJPY,W1,1991-11-16 21:00,129.110,129.950,128.710,129.440,1991,4,11,46
USDJPY,W1,1991-11-23 21:00,129.340,131.300,127.660,129.950,1991,4,11,47
USDJPY,W1,1991-11-30 21:00,129.800,130.190,127.890,127.890,1991,4,11,48
USDJPY,W1,1991-12-07 21:00,127.990,129.600,127.890,129.090,1991,4,12,49
USDJPY,W1,1991-12-14 21:00,129.140,129.190,127.450,127.590,1991,4,12,50
USDJPY,W1,1991-12-21 21:00,127.400,127.690,125.540,125.990,1991,4,12,51
USDJPY,W1,1991-12-28 21:00,125.890,126.590,123.820,124.700,1991,4,12,52
USDJPY,W1,1992-01-04 21:00,124.260,127.290,122.690,127.090,1992,1,1,1
USDJPY,W1,1992-01-11 21:00,127.060,129.290,124.140,124.140,1992,1,1,2
